id,delinq_2yrs,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,earliest_cr_line
221301,1,0,8,0,14,0,22738,0.31,37,1/26/1994 4:56
222179,0,1,0,0,15,0,24406,0.4,51,8/29/1993 8:35
222488,0,0,0,0,11,0,25946,0.38,32,5/15/1996 9:19
222492,0,0,35,0,3,0,0,0,20,10/9/1991 8:27
222829,0,0,0,104,10,1,4765,0.17,32,8/29/1993 10:02
223015,2,0,9,0,13,0,15222,0.77,16,9/2/1998 10:14
223308,1,1,23,90,7,1,8035,0.51,24,1/29/1982 11:19
223345,0,0,46,0,10,0,14214,0.39,21,11/22/1994 11:25
223626,0,2,0,0,13,0,23442,0.42,28,12/28/1993 12:08
223992,0,6,0,0,21,0,101443,0.14,43,7/26/1994 1:26
224210,0,1,0,0,7,0,25988,0.99,24,11/18/1995 2:02
224381,1,0,15,0,13,0,51039,0.94,33,3/5/1987 2:41
224541,0,1,46,0,8,0,23370,0.7,23,8/11/1991 2:56
224614,0,0,0,0,17,0,119420,0.95,26,11/19/1989 3:34
224894,0,0,59,0,2,0,0,0,8,3/25/1997 2:01
224984,0,1,0,0,6,0,15564,0.57,7,7/24/2000 5:06
225054,0,1,0,0,15,0,13686,0.49,28,2/26/1994 5:12
225812,0,2,26,0,10,0,6921,0,27,9/15/1990 2:11
225897,0,2,0,0,4,0,4220,0.53,5,10/7/2003 2:40
226154,0,2,0,0,17,0,29877,0.76,44,12/27/1999 3:29
226735,0,1,0,0,9,0,21573,0.74,26,11/3/1992 5:00
226780,1,1,18,0,4,0,18316,0.81,14,5/27/1994 5:14
227383,0,1,0,0,5,0,1458,0.18,27,4/2/1993 6:55
227538,0,1,70,53,8,1,3179,0.11,10,9/6/1986 7:21
227568,0,0,0,0,4,0,4365,0.51,12,10/4/1992 7:24
227773,0,0,70,0,11,0,209,0.02,34,11/14/1990 6:59
228424,1,2,15,0,13,0,12573,0.72,29,12/5/1986 9:28
228892,0,2,45,0,11,0,806,0.1,20,12/21/2000 11:35
228923,0,1,58,0,7,0,4134,0.39,25,7/5/1998 11:40
229276,0,1,36,0,3,0,0,0,12,9/16/1990 1:18
229565,0,0,0,0,8,0,22157,0.98,12,4/28/1994 3:13
229930,0,0,0,0,6,0,54925,0.98,27,2/18/1990 5:23
230185,2,0,5,0,19,0,50908,0.37,34,4/17/1996 12:43
230545,0,1,28,0,11,0,16164,0.8,46,10/8/1980 3:29
231005,0,0,0,0,7,0,14046,0.8,21,3/30/1988 5:51
231321,0,0,0,0,9,0,4767,0.09,22,4/28/1994 7:13
231540,0,0,0,0,9,0,23882,0.9,25,12/22/2000 7:14
231935,0,1,0,0,2,0,674,0.03,5,9/12/1985 11:09
232302,0,6,0,0,14,0,56842,0.14,41,5/24/1995 2:15
232488,0,2,0,0,11,0,19948,0.77,22,2/12/1980 3:33
232568,2,0,6,0,9,0,10979,0.37,37,2/15/1985 4:31
232726,0,0,0,0,13,0,14643,0.76,25,5/8/1998 6:36
232917,0,1,0,0,10,0,15680,0.9,14,9/24/2000 11:30
232947,0,0,35,0,5,0,16670,0.72,25,12/18/1995 9:35
233852,0,1,53,0,5,0,2624,0.49,7,12/9/1997 8:37
233978,0,1,41,0,10,0,2773,0.11,15,8/28/1988 9:27
234451,0,3,43,0,5,0,2279,0.21,21,11/29/1982 12:46
234585,0,0,49,0,11,0,28110,0.32,26,1/20/1996 1:15
234707,0,2,0,0,11,0,997,0.01,24,4/28/1983 2:54
235094,0,1,28,0,31,0,2787,0.02,45,11/3/1987 10:23
235269,0,4,0,0,3,0,1612,0.12,6,5/9/1998 3:01
235704,2,1,6,44,9,1,10214,0.65,26,3/2/1988 7:03
236199,0,2,0,0,5,0,19892,0.84,7,6/13/1997 11:06
237246,0,1,0,0,3,0,1834,0.13,4,9/5/2004 4:56
237452,0,3,0,0,23,0,108397,0.67,53,2/11/1992 8:20
237549,0,0,0,0,11,0,3348,0.05,17,5/1/1994 8:46
237776,0,1,0,0,20,0,983,0.02,30,2/9/1998 11:12
237880,1,0,11,0,3,0,603,0.3,19,3/7/1993 11:27
237883,1,0,21,0,9,0,13662,0.61,15,3/24/1990 12:42
238327,0,3,0,0,17,0,26044,0.35,41,4/25/1995 8:17
238360,0,0,0,0,7,0,16212,0.51,8,8/26/1994 7:01
238587,0,0,53,0,32,0,8516,0.11,63,10/20/1990 6:24
238612,0,0,0,0,2,0,3953,0.16,2,12/26/2000 6:35
238935,3,3,6,0,10,0,12672,0.21,35,2/12/1992 11:47
238983,0,2,0,0,5,0,1346,0.23,5,1/11/2004 12:44
238989,0,0,0,0,6,0,12425,0.94,24,11/18/1996 12:11
239690,0,3,0,87,11,1,12032,0.87,17,3/27/2001 6:43
239761,0,0,0,0,20,0,14377,0.1,38,1/8/1993 8:04
239843,0,8,0,0,4,0,464,0.19,4,11/21/1984 9:26
240105,0,3,0,0,13,0,10900,0.42,18,5/17/2003 12:34
240220,0,1,0,104,9,1,7006,0.48,13,9/24/2001 2:44
240361,1,0,20,0,6,0,19708,0.37,16,9/22/1990 4:44
240974,0,0,42,0,16,0,30949,0.54,29,11/17/1985 6:22
241117,0,3,76,0,6,0,6101,0.37,10,11/19/1996 7:23
241502,0,0,0,0,4,0,1235,0.29,6,7/21/2002 11:00
241536,0,1,0,0,13,0,18028,0.88,16,10/5/1999 11:06
241659,0,5,0,0,13,0,8828,0.55,32,2/8/1999 12:57
241850,0,1,0,0,6,0,6033,0.31,6,2/4/1994 4:58
242092,0,0,0,0,9,0,64885,0.4,21,4/5/1994 3:47
242229,2,1,21,0,10,0,27905,0.82,18,4/15/1992 6:34
242260,0,0,49,68,8,1,14081,0.74,17,11/9/1981 7:08
242333,0,0,31,0,18,0,426,0.01,26,4/29/1978 8:20
242356,0,1,43,0,9,0,12301,0.56,16,9/22/1973 6:58
242452,0,0,0,0,4,0,0,0,4,11/14/2003 10:40
242642,0,0,0,0,4,0,2248,0.12,4,10/8/1998 2:16
242695,1,2,8,0,3,0,44,0.04,6,2/1/1989 3:36
242839,0,3,0,0,11,0,2296,0.08,27,12/11/1998 1:15
243046,0,3,0,0,7,0,16264,0.91,17,8/29/1995 6:17
243078,0,0,76,0,14,0,12758,0.4,33,5/15/1998 7:37
243130,0,1,81,0,11,0,2573,0.16,20,9/3/1994 8:00
243207,0,0,0,0,5,0,15176,0.32,17,9/12/1998 9:54
243243,0,2,0,0,13,0,7239,0.16,30,4/1/1995 9:52
243280,0,3,0,0,13,0,11217,0.53,23,10/1/2000 10:40
243314,0,0,0,0,16,0,12979,0.31,19,3/30/2001 11:09
243406,0,2,54,0,11,0,21894,0,22,4/16/1992 7:50
243430,0,2,0,0,15,0,4933,0.15,22,7/15/1998 1:53
243622,0,0,0,0,5,0,6206,0.35,6,7/13/2004 9:53
243737,0,2,0,0,12,0,16326,0.49,21,1/20/2003 4:50
243957,0,0,24,0,5,0,33,0,10,9/23/1996 9:23
244029,0,0,0,0,8,0,19901,0.3,15,6/1/1995 10:36
244261,0,0,27,0,2,0,4385,0.24,12,11/26/1999 7:09
244437,0,2,26,0,8,0,18966,0.71,31,12/4/1994 3:14
244872,0,0,0,93,9,1,8788,0.39,24,1/14/1991 12:48
245124,0,1,0,0,6,0,1276,0.64,6,8/10/1999 5:14
245190,0,0,72,0,13,0,22635,0.46,28,11/5/1994 4:46
245733,0,1,0,0,10,0,1715,0.08,21,2/26/1985 4:29
245765,0,1,0,0,10,0,1715,0.08,21,2/26/1985 5:17
245846,0,1,0,0,7,0,2574,0.11,13,6/28/2001 9:02
246179,0,0,0,0,9,0,25336,0.36,19,8/10/1971 3:01
246276,0,1,0,89,9,1,18485,0.65,20,5/20/1998 7:28
246516,0,1,0,0,17,0,9048,0.27,22,6/3/2001 4:36
246553,2,0,7,0,9,0,14421,0.84,26,11/8/1988 3:16
247062,0,1,0,0,7,0,9121,0.55,13,3/11/2000 3:06
247424,0,0,0,0,17,0,120563,0.92,26,12/4/1989 5:36
248108,0,4,0,0,7,0,710,0.08,13,8/18/2004 4:49
248130,0,2,0,0,25,0,20762,0.49,39,6/21/1998 5:44
248304,0,3,0,0,11,0,1839,0.16,16,8/19/1998 2:51
248498,0,0,0,0,3,0,8629,0.18,21,5/17/1999 6:41
248539,0,2,0,0,6,0,11735,0.94,9,1/17/1999 7:08
248583,0,1,0,0,3,0,5506,0.52,7,5/31/2002 7:29
248817,1,0,7,0,4,0,3831,0.34,6,1/3/1996 11:41
248841,0,0,0,0,41,0,6094,0.03,64,6/2/1990 2:01
248927,0,1,0,0,5,0,15597,0.6,9,9/9/2000 2:25
249164,0,8,0,0,11,0,52214,0.09,22,3/10/1995 1:06
249699,0,0,0,0,3,0,507,0.04,20,8/8/1989 11:40
249840,0,1,0,0,2,0,0,0,6,11/30/1996 3:03
249942,0,0,35,0,9,0,4760,0.6,12,1/19/1999 5:38
249955,0,2,0,0,24,0,25160,0.33,34,5/30/2002 9:20
249972,0,1,0,0,6,0,10837,0.83,10,11/20/1998 7:08
249999,0,3,0,0,6,0,90335,0.54,36,10/28/1991 7:51
250422,0,0,29,0,8,0,4010,0.08,17,6/10/1989 10:29
250699,0,2,52,29,6,1,3389,0.47,10,12/12/1994 5:50
250951,0,0,0,0,11,0,39702,0.85,18,7/31/1991 7:17
251142,0,2,81,0,11,0,653,0.03,24,10/22/1998 7:05
251214,0,1,0,0,5,0,5274,0.46,12,7/7/1990 3:01
251663,0,3,48,0,19,0,11788,0.25,32,12/12/2000 12:09
251682,0,0,0,0,6,0,122,0.04,8,4/4/1991 1:07
251789,0,2,26,0,8,0,22122,0.79,13,3/31/1986 5:08
251996,0,0,0,0,5,0,103,0.02,5,11/20/2001 9:42
252482,0,1,41,108,15,1,8866,0.24,31,5/11/1984 2:39
252729,1,1,23,0,12,0,4929,0.34,16,10/2/1991 1:44
252973,0,0,0,0,3,0,11794,0.59,9,7/1/2003 6:37
253020,0,2,70,100,7,1,462,0.11,15,10/21/1993 7:20
253085,0,0,43,129,10,1,5855,0.55,23,6/21/1999 8:49
253222,0,0,0,0,6,0,6688,0.39,19,4/3/1997 10:11
253227,0,0,0,0,8,0,12220,0.85,8,9/14/2000 10:21
253425,0,1,0,0,8,0,8736,0.46,14,10/10/2001 2:41
253427,0,0,25,0,2,0,170,0.34,4,1/29/1998 2:43
253601,0,0,0,0,10,0,15923,0.91,18,3/14/2001 5:30
253727,1,0,23,0,5,0,0,0,6,1/22/2005 8:01
253766,1,2,16,0,2,0,1340,0.54,16,12/11/1995 12:14
253973,1,0,11,0,7,0,8575,0.7,24,11/5/1996 6:22
253987,0,1,0,0,12,0,21498,0.42,16,10/30/2003 6:37
254201,4,1,9,0,12,0,32406,0.92,25,7/6/1985 9:47
254250,0,2,0,0,9,0,7902,0.17,18,5/9/1996 11:01
254378,0,3,0,0,16,0,46789,0.67,27,12/27/1992 1:31
254533,0,1,0,0,6,0,7897,0.48,9,1/21/1994 5:25
254762,0,2,0,0,13,0,6422,0.15,30,3/17/1995 5:16
254979,0,0,0,0,3,0,1467,0.09,13,7/2/1986 9:48
255150,0,0,0,0,10,0,16694,0.33,17,10/7/2002 12:55
255171,0,0,0,0,8,0,1698,0.08,14,10/12/2001 1:10
255845,0,0,0,0,10,0,8801,0.73,15,2/25/1999 9:06
255888,0,0,0,0,11,0,5500,0.28,22,12/16/2000 9:54
256019,0,3,0,0,6,0,3282,0.33,11,10/28/1998 11:57
256021,0,3,0,0,17,0,23908,0.63,29,4/11/2002 12:04
256365,0,0,0,0,5,0,6088,0.08,8,7/5/2003 5:16
256406,0,2,0,0,5,0,2217,0.28,5,9/3/2003 6:11
256450,0,1,0,0,10,0,22247,0.93,16,10/12/1984 7:26
256458,0,0,69,0,10,0,14555,0.77,15,10/9/1996 7:42
256488,0,3,0,0,14,0,15491,0.25,26,6/6/1997 8:09
256704,0,0,49,0,10,0,24299,0.59,25,5/20/1989 1:49
256991,0,0,41,0,13,0,44543,0.87,42,11/16/1989 4:45
257019,0,0,0,0,4,0,3735,0.22,6,12/24/1999 5:32
257223,0,1,0,0,6,0,2352,0.27,10,11/3/2003 11:29
257346,0,0,0,0,10,0,7607,0.47,23,9/20/2000 1:37
257612,0,0,0,0,10,0,12303,0.6,11,7/22/2000 2:01
258521,0,0,0,0,9,0,5824,0.45,9,12/28/2004 7:35
258603,1,1,14,0,5,0,5071,0.78,7,3/30/1999 8:44
258644,0,0,0,0,7,0,24,0,8,12/14/2001 9:11
258652,0,0,42,0,14,0,16616,0.67,23,5/26/1999 4:48
258717,0,1,0,0,20,0,31566,0.32,29,4/24/1998 5:11
258828,0,0,68,0,3,0,4110,0.91,13,5/4/1998 11:15
258870,0,1,0,0,7,0,16738,0.78,10,7/28/1999 11:55
259032,0,0,0,0,6,0,54392,0,8,3/15/2002 2:40
259106,0,0,0,0,5,0,46427,0.98,14,2/15/1990 11:17
259414,0,1,0,0,3,0,10944,0.82,4,8/13/1996 3:44
259505,0,0,49,0,8,0,16805,0.64,22,12/11/1996 4:47
259595,0,0,0,0,5,0,9255,0.63,13,10/21/2000 6:07
259945,0,1,0,0,8,0,16194,0.4,12,12/6/1996 4:29
259956,0,3,0,0,10,0,4643,0.06,20,4/16/1996 12:10
259968,0,2,0,0,8,0,3808,0.31,10,11/12/1996 12:30
260049,0,1,61,0,21,0,9080,0.64,34,5/5/1998 9:27
260113,0,0,0,0,7,0,4551,0.25,10,9/5/2003 6:43
260277,0,2,0,0,4,0,11927,0.46,12,8/9/1997 2:06
260324,1,2,21,0,4,0,5261,0.73,6,3/3/1993 4:19
260368,0,1,26,0,5,0,1139,0.27,37,1/2/1993 5:50
260597,0,1,0,0,7,0,5280,0.41,8,5/25/2000 9:34
260801,0,3,0,0,13,0,13607,0.63,18,11/20/2000 9:23
260928,0,0,0,0,7,0,11134,0.71,7,6/14/1996 9:58
261281,0,3,0,0,16,0,23623,0.46,31,12/28/1999 7:23
261382,1,0,22,0,4,0,9711,0.71,12,2/17/1996 9:43
261456,1,0,17,0,2,0,2456,0.23,10,2/17/1996 11:04
261972,0,2,0,0,9,0,11969,0.88,12,1/13/1997 5:44
262041,0,0,0,0,13,0,32421,0.55,42,11/20/1995 6:53
262113,0,3,0,0,9,0,1348,0.05,10,7/19/2000 2:32
262215,0,1,0,0,19,0,26255,0.74,28,11/14/1996 8:46
262563,0,1,0,0,12,0,20838,0.63,28,11/1/1993 5:12
262618,0,1,55,0,5,0,11188,0.56,20,2/8/1998 8:20
262669,0,0,0,0,4,0,0,0,9,3/18/1985 2:15
262961,0,2,0,0,2,0,167,0.03,4,7/12/2003 8:46
263180,0,0,0,0,16,0,10997,0.75,17,3/20/2002 2:09
263677,0,0,62,0,5,0,2308,0.46,25,12/6/1998 9:41
263697,0,1,0,0,7,0,15506,0.96,9,3/6/1999 5:16
263741,0,2,0,0,7,0,7720,0.64,8,5/5/1999 11:25
263906,0,0,65,92,10,1,11973,0.71,20,7/20/1996 3:53
264003,0,0,0,0,14,0,142,0.01,14,7/15/2002 2:07
264267,0,1,0,0,22,0,3050,0.03,49,8/25/1995 7:43
264499,0,1,0,0,10,0,14453,0.46,24,2/2/1994 1:32
264630,0,2,0,0,3,0,7842,0.44,4,2/1/2000 12:15
264754,0,1,0,0,13,0,5762,0.43,13,1/2/2000 4:15
264792,0,0,0,0,6,0,2339,0.44,20,12/18/1996 5:22
264886,0,0,0,0,14,0,17436,0.93,20,9/23/2001 6:35
264923,0,1,0,0,21,0,11648,0.15,46,6/14/1986 7:21
265007,0,1,42,0,8,0,8731,0.57,13,2/1/2000 8:25
265076,0,0,49,0,9,0,22210,0.98,20,4/12/1998 5:05
265097,0,0,50,0,6,0,6496,0.4,12,10/23/2001 10:31
265115,0,2,0,0,5,0,3041,0.85,7,12/12/2003 10:41
265117,0,3,0,0,4,0,2000,0.47,4,11/6/2004 10:44
265521,1,3,14,0,11,0,3717,0.16,32,12/27/1993 4:57
265613,0,0,61,0,11,0,34841,0.9,25,8/27/1995 3:37
265836,0,1,0,0,12,0,5257,0.33,16,12/19/1996 7:31
265904,0,0,24,0,18,0,15193,0.33,29,12/28/2000 6:50
266047,0,2,44,53,2,1,3245,0.54,6,8/30/2000 10:45
266130,0,2,0,0,14,0,14694,0.43,18,10/19/2002 1:28
266179,0,3,55,0,3,0,438,0.01,19,6/23/1996 12:44
266282,0,0,0,0,8,0,38605,0.68,35,2/25/1990 2:52
266327,0,1,0,0,8,0,6611,0.49,13,11/8/2004 3:44
266544,0,1,58,0,9,0,5723,0.52,17,10/21/1996 3:04
266798,0,0,0,0,20,0,8366,0.07,36,6/16/1973 1:34
266963,0,0,0,0,4,0,7583,0.81,4,1/29/2001 12:19
266989,0,1,0,0,4,0,4524,0.94,8,11/19/2002 4:56
267477,0,1,0,39,7,1,3596,0.25,12,2/14/1998 6:35
267516,3,0,20,0,8,0,12704,0.54,12,1/6/1994 12:57
267686,0,0,0,0,9,0,16724,0.42,11,11/19/1993 1:44
267736,0,2,0,0,7,0,311,0,16,1/7/1994 3:33
267976,0,1,0,0,9,0,19771,0.92,30,4/2/1995 7:16
268156,0,0,61,0,7,0,10826,0.42,21,11/13/1998 12:24
268379,0,1,0,0,8,0,281,0.02,12,9/14/1998 12:03
268476,0,1,26,0,7,0,4289,0.66,18,1/10/1999 4:50
268502,0,0,41,0,7,0,21364,0.87,30,12/29/1995 10:47
268516,0,1,0,0,17,0,22627,0.27,30,8/27/1990 10:59
268549,0,1,0,0,15,0,11258,0.72,19,5/13/1999 12:26
268675,0,2,61,0,4,0,0,0,15,5/13/1999 4:43
268761,0,0,0,0,8,0,26996,0.67,9,1/17/2004 7:50
268855,0,2,0,0,7,0,3834,0.33,12,3/24/1997 3:08
269127,0,2,62,0,7,0,9416,0.95,13,6/13/1993 7:11
269256,0,1,0,0,11,0,25807,0.6,27,12/14/1998 9:02
269289,0,3,35,0,8,0,16167,0.44,27,12/30/1995 9:29
269571,0,0,0,61,10,1,12678,0.44,14,10/1/2000 3:33
269818,0,1,0,0,7,0,8747,0.52,11,8/12/2004 4:04
270002,0,1,0,0,8,0,5694,0.18,15,5/17/2004 6:26
270302,1,3,13,0,9,0,12008,0.54,12,7/4/1995 11:51
270343,0,0,54,0,7,0,14129,0.84,24,7/5/1995 1:00
270351,0,1,0,0,13,0,15553,0.2,19,10/12/1999 1:31
270400,0,1,34,102,16,1,26966,0.7,26,5/9/1983 2:19
270466,0,2,59,0,10,0,2388,0.49,22,3/1/1996 3:47
270568,0,1,0,0,4,0,11698,0.79,5,8/16/2004 7:09
270712,0,3,0,0,13,0,5570,0.25,33,10/26/2002 2:33
270860,0,0,0,0,12,0,4641,0.33,17,12/2/1995 6:28
271004,0,2,0,0,11,0,15774,0.45,18,11/5/2000 8:30
271045,0,0,0,0,11,0,9288,0.71,30,11/26/1996 8:53
271192,0,1,0,0,7,0,17488,0.91,10,12/26/2002 12:03
271196,0,1,0,0,3,0,209,0.02,5,12/13/1993 12:08
271356,0,0,0,0,14,0,15049,0.71,26,6/21/1992 4:27
271434,0,1,0,0,13,0,23253,0.72,16,2/1/1996 8:48
271652,1,1,10,0,8,0,10769,0.63,20,5/21/1998 5:04
271792,0,1,39,0,18,0,21357,0.42,29,5/4/1984 6:59
271900,0,0,0,0,17,0,29884,0.44,27,12/17/1998 8:36
271927,0,0,0,0,23,0,16386,0.11,37,5/22/1975 8:05
271979,0,0,46,0,16,0,26888,0.26,39,4/11/1977 10:58
272103,0,0,72,0,7,0,7067,0.66,8,1/6/2001 1:42
272266,0,0,0,0,20,0,36467,0.63,38,12/23/1997 11:12
272368,1,0,10,0,6,0,14371,0.61,13,6/7/1995 3:53
272429,1,0,23,0,22,0,25870,0.56,38,10/24/1997 5:13
272583,0,1,24,0,13,0,1727,0.09,27,5/31/1996 4:26
273165,0,1,25,0,12,0,28846,0.58,24,6/2/1996 4:58
273432,0,0,59,0,4,0,2329,0.39,8,8/22/1992 8:29
273445,0,0,0,0,6,0,324,0,14,11/14/1976 9:19
273535,0,0,55,0,9,0,20845,0.48,33,10/27/1991 10:08
273608,0,0,0,0,12,0,12569,0.46,17,9/4/2001 11:06
274375,0,0,0,0,8,0,9697,0.58,10,12/15/1999 1:59
274763,0,2,28,0,11,0,2952,0.3,15,9/5/2001 5:54
274823,0,0,0,0,9,0,13427,0.83,15,8/14/1988 6:22
275098,0,1,0,31,7,1,6045,0.35,12,9/5/2001 8:47
275339,0,1,0,0,15,0,18913,0.34,26,12/6/1995 10:50
275605,5,0,8,105,29,1,18593,0.35,46,1/18/1988 1:47
275790,0,1,0,0,7,0,0,0,12,11/17/1993 3:53
275880,0,0,0,0,4,0,13207,0.78,13,2/15/1994 5:26
276107,0,1,0,0,5,0,3273,0.45,5,10/31/2002 2:41
276232,3,1,12,0,19,0,19368,0.39,35,10/18/1993 4:03
276355,0,1,0,0,12,0,782,0.03,24,5/16/1994 5:19
276857,0,0,0,0,6,0,6362,0.69,9,6/13/2000 9:34
276979,1,0,18,0,5,0,15342,0.5,8,11/7/1995 10:34
277162,0,0,27,0,9,0,871,0.08,39,11/14/1988 12:29
277468,0,1,0,0,12,0,13238,0.23,34,5/3/1991 4:01
277583,0,0,25,0,7,0,1918,0.56,10,2/9/2001 6:03
277628,0,2,0,0,7,0,5649,0.3,14,9/12/2000 6:46
277688,0,0,0,0,4,0,3332,0.31,7,9/12/2000 9:39
277709,2,0,23,0,9,0,14706,0.77,29,8/19/1976 11:31
277875,0,2,0,0,15,0,27129,0.39,20,12/31/2002 3:08
277895,3,3,11,0,19,0,1152,0.13,39,3/28/1992 3:22
278018,0,1,56,0,10,0,8837,0.53,19,10/28/1997 4:36
278066,0,1,0,0,8,0,2246,0.1,17,12/8/1995 5:21
278075,0,1,46,0,6,0,9258,0.71,14,1/7/1996 5:26
278405,0,0,0,0,5,0,8671,0.62,8,10/14/1994 7:45
278622,0,2,0,0,12,0,20065,0.66,16,11/6/2000 5:54
278911,0,0,0,0,2,0,1573,0.39,3,8/30/1997 12:29
279032,0,0,0,0,6,0,4359,0.15,13,6/27/1992 1:47
279242,0,3,0,56,8,1,10055,0.55,16,9/3/2002 3:31
279283,0,0,51,0,4,0,2549,0.58,13,6/18/1987 4:55
279455,0,1,0,0,10,0,16021,0.67,14,10/10/1995 8:40
279901,0,1,46,0,10,0,0,0,33,8/7/1990 5:21
280056,0,2,0,103,15,1,22205,0.89,28,5/19/1988 6:48
280176,0,3,49,0,4,0,9438,0.34,11,3/17/1983 7:58
280193,1,0,16,0,16,0,18343,0.26,39,5/28/1992 8:07
280337,0,0,52,0,8,0,74885,0,31,9/11/1989 9:25
280356,0,1,37,0,7,0,4873,0.27,17,5/15/2000 6:20
280623,0,0,39,0,17,0,11332,0.4,26,9/20/1999 12:18
280776,0,1,0,0,9,0,20033,0.83,25,1/28/1998 2:22
280871,1,0,20,0,5,0,4565,0.68,11,9/14/2000 3:09
281381,0,3,46,0,2,0,4000,0.8,14,2/18/1994 3:30
281384,2,0,6,0,8,0,0,0,23,7/25/1987 3:38
281565,0,1,70,61,16,1,1767,0.35,26,4/12/2001 5:03
281651,0,2,0,0,4,0,768,0.64,4,12/29/1997 5:54
281788,1,0,23,99,9,1,12226,0.46,15,4/19/1994 7:06
281836,0,0,0,0,6,0,2724,0.08,20,2/27/1998 7:48
281841,0,4,0,0,3,0,308,0.17,4,7/19/1988 7:52
282054,0,3,0,0,8,0,1946,0.07,25,1/7/2002 9:58
282074,0,3,0,0,6,0,4446,0.62,28,2/13/1995 10:02
282202,0,1,0,0,6,0,8486,0.67,7,3/8/2002 12:08
282275,0,2,43,0,15,0,19826,0.39,30,2/10/1990 12:21
282347,1,1,13,0,7,0,3212,0.36,18,6/17/2000 12:54
282569,0,2,61,0,12,0,10918,0.59,45,11/11/1995 3:36
282707,0,0,0,0,8,0,8850,0.32,8,2/2/2003 5:52
283014,0,0,71,91,4,1,10366,0.64,9,11/7/1990 6:14
283106,0,2,120,130,6,0,10765,0.61,9,1/28/2004 7:35
283707,2,0,21,130,8,0,5482,0.17,28,3/8/1985 3:14
283826,0,2,120,130,4,0,5196,0.35,14,11/11/1995 3:28
284136,0,0,120,130,7,0,3114,0.11,13,11/5/1996 4:45
284168,0,1,62,66,7,1,213,0.07,16,1/22/1996 1:32
284207,0,3,120,130,12,0,6450,0.71,13,12/4/2002 6:05
284637,0,1,120,130,13,0,15486,0.33,13,10/11/2001 7:44
285386,0,1,120,130,7,0,5623,0.68,14,11/26/1998 4:37
285738,0,1,44,130,11,0,1308,0.07,25,1/11/1996 11:57
285781,0,0,51,130,12,0,11556,0.24,18,11/22/1999 3:25
286038,0,0,120,130,6,0,623,0.31,13,7/31/1998 10:38
286066,1,2,20,130,6,0,0,0,16,11/2/1997 8:48
286120,0,0,24,130,9,0,22044,0.82,21,10/23/1999 10:20
286167,0,0,120,130,6,0,8793,0.19,8,12/28/1992 10:10
286636,0,2,25,130,11,0,2796,0.39,18,7/16/1995 7:22
286828,0,3,120,108,9,1,8298,0.39,26,11/25/1987 6:41
286955,0,0,120,130,14,0,10211,0.96,15,9/17/2000 9:30
287417,0,0,120,130,8,0,22188,0.7,20,7/20/2000 8:28
287421,0,0,120,130,15,0,21160,0.79,25,11/12/2001 7:35
287454,0,0,120,130,3,0,2096,0.47,7,9/4/1997 8:55
287491,0,3,120,130,17,0,55632,0.81,21,7/15/2001 9:53
287550,0,0,49,130,10,0,3415,0.14,13,12/8/1996 9:09
287629,0,0,69,130,8,0,1287,0.08,11,3/21/2000 7:30
287875,0,1,81,130,22,0,36164,0.39,39,3/22/1983 11:32
287965,0,0,120,130,18,0,20658,0.55,24,11/17/2000 12:09
288099,0,1,120,130,11,0,24397,0.53,16,7/5/1980 4:12
288392,0,3,120,130,8,0,1946,0.07,25,1/11/2002 4:50
288584,0,1,46,130,10,0,0,0,33,8/12/1990 8:02
288651,0,2,120,130,23,0,14582,0.27,31,5/27/1999 8:44
288675,0,0,120,130,5,0,14971,0.47,11,2/1/1998 8:04
288720,0,1,28,78,15,1,43868,0.48,31,8/6/1997 8:47
288880,0,0,120,130,4,0,6512,0.16,4,7/19/1996 11:43
289587,0,0,120,130,6,0,7905,0.3,14,12/30/1996 3:17
289651,0,0,80,130,7,0,6161,0.27,14,3/14/1996 12:30
289873,0,0,120,130,8,0,3964,0.24,10,2/7/2003 1:10
289894,0,3,120,130,6,0,1815,0.61,8,8/22/1994 4:36
289994,0,3,120,130,5,0,0,0,25,9/26/1993 5:47
290001,0,1,69,130,5,0,1998,0.22,23,1/1/1993 10:14
290064,0,3,120,130,8,0,41248,0.05,10,5/17/2001 6:15
290199,0,0,51,130,12,0,24008,0.78,31,10/31/1998 5:30
290441,0,3,35,130,9,0,17788,0.53,17,1/6/1986 11:59
290605,0,2,33,130,5,0,4232,0.09,9,4/9/1997 7:26
290803,0,1,47,130,3,0,0,0,14,8/6/2003 9:34
290807,0,1,55,130,16,0,28511,0.57,32,1/30/1995 5:12
290850,0,0,120,130,12,0,138,0,22,11/10/1996 9:36
291037,0,2,120,130,17,0,114629,0.65,49,8/23/1994 11:42
291118,0,3,56,130,16,0,10689,0.18,23,2/23/2000 11:21
291135,0,0,120,130,5,0,6188,0.54,18,11/5/1997 11:30
291461,0,0,120,130,6,0,4743,0.28,19,5/5/1992 4:13
291687,0,2,61,130,14,0,12025,0.37,21,12/19/1993 10:32
291934,0,1,120,130,10,0,3706,0.13,32,12/8/1985 7:05
291954,0,1,120,111,7,1,8833,0.45,12,8/18/1995 8:31
292050,0,3,34,130,7,0,6239,0.63,23,1/15/1996 9:10
292175,0,0,120,130,5,0,5671,0.55,12,6/2/1999 2:02
292850,2,1,8,130,7,0,2940,0.28,13,5/15/1996 11:16
